id,idn,cod_libro,id_libro,numero_capitolo,lingua,titolo
Sal_135,674,Sal,23,135,en,Worship at Night
Sal_135,674,Sal,23,135,it,Potenza del vero Dio e inconsistenza degli idoli
Sal_136,675,Sal,23,136,en,Priestly Praise Psalm
Sal_136,675,Sal,23,136,it,Inno all'amore e alla bontà di Dio
Sal_137,676,Sal,23,137,en,His Mercy Endureth Forever
Sal_137,676,Sal,23,137,it,Il canto dell'esule
Sal_138,677,Sal,23,138,en,Babylon Captivity Weeping
Sal_138,677,Sal,23,138,it,Inno di ringraziamento
Sal_139,678,Sal,23,139,en,“Magnified Thy Word Above Thy Name” Psalm
Sal_139,678,Sal,23,139,it,"Inno a Dio, che tutto conosce"
Sal_140,679,Sal,23,140,en,Spiritual Life Psalm
Sal_140,679,Sal,23,140,it,Invocazione a Dio nella persecuzione
Sal_141,680,Sal,23,141,en,Opposition from Evil
Sal_141,680,Sal,23,141,it,Invocazione a Dio contro il peccato
Sal_142,681,Sal,23,142,en,“Guard My Speech” Psalm
Sal_142,681,Sal,23,142,it,Invocazione a Dio nella tribolazione
Sal_143,682,Sal,23,143,en,The Prisoner’s Psalm
Sal_143,682,Sal,23,143,it,Supplica umile e fiduciosa dell'oppresso
Sal_144,683,Sal,23,144,en,A Prayer for Mercy in Persecution
Sal_144,683,Sal,23,144,it,Inno di lode a Dio
Sal_145,684,Sal,23,145,en,Military Strength Psalm
Sal_145,684,Sal,23,145,it,Inno alla potenza e alla provvidenza di Dio
Sal_146,685,Sal,23,146,en,Pure Praise Psalm
Sal_146,685,Sal,23,146,it,Invito a confidare nel Signore
Sal_147,686,Sal,23,147,en,Praise and Trust
Sal_147,686,Sal,23,147,it,Inno alla bontà di Dio verso gli uomini e verso Israele
Sal_148,687,Sal,23,148,en,Praise for God’s Grace to Israel
Sal_148,687,Sal,23,148,it,"Lode alla grandezza di Dio, Signore del creato"
Sal_149,688,Sal,23,149,en,Praise from all Creation
Sal_149,688,Sal,23,149,it,Inno di lode a Dio per le sue vittorie
Sal_150,689,Sal,23,150,en,A New Song of Praise
Sal_150,689,Sal,23,150,it,Da tutto il creato salga la lode a Dio
Prv_1,690,Prv,24,1,en,Purpose of the Proverbs of Solomon
Prv_1,690,Prv,24,1,it,Introduzione
Prv_2,691,Prv,24,2,en,The Blessings of Wisdom
Prv_2,691,Prv,24,2,it,La sapienza è dono di Dio
Prv_3,692,Prv,24,3,en,Confidence in God Leads to Prosperity
Prv_3,692,Prv,24,3,it,I benefici della sapienza
Prv_4,693,Prv,24,4,en,The Teacher as Model Disciple
Prv_4,693,Prv,24,4,it,La sapienza si trasmette di padre in figlio
Prv_5,694,Prv,24,5,en,Warning Against Adultery
Prv_5,694,Prv,24,5,it,Ammonimenti contro l'adulterio
Prv_6,695,Prv,24,6,en,Miscellaneous Proverbs
Prv_6,695,Prv,24,6,it,Non farti garante di nessuno
Prv_7,696,Prv,24,7,en,The Seduction
Prv_7,696,Prv,24,7,it,Invito alla sapienza
Prv_8,697,Prv,24,8,en,The Discourse of Wisdom
Prv_8,697,Prv,24,8,it,La sapienza esorta gli uomini e i governanti ad ascoltarla
Prv_9,698,Prv,24,9,en,The Two Women Invite Passersby to Their Banquets
Prv_9,698,Prv,24,9,it,Il contrasto tra sapienza e stoltezza
Prv_10,699,Prv,24,10,en,Application of Bible Doctrine to Experience
Prv_10,699,Prv,24,10,it,Proverbi di salomone
Prv_11,700,Prv,24,11,en,Application of Bible Doctrine to Experience
Prv_11,700,Prv,24,11,it,Giustizia e malvagità
Prv_12,701,Prv,24,12,en,Application of Bible Doctrine to Experience
Prv_12,701,Prv,24,12,it,"Avvedutezza e laboriosità, verità e inganno"
Prv_13,702,Prv,24,13,en,Application of Bible Doctrine to Experience
Prv_13,702,Prv,24,13,it,Ricchezza e povertà
Prv_14,703,Prv,24,14,en,Application of Bible Doctrine to Experience
Prv_14,703,Prv,24,14,it,Il comportamento del saggio e il comportamento dello stolto
Prv_15,704,Prv,24,15,en,Application of Bible Doctrine to Experience
Prv_15,704,Prv,24,15,it,Ciò che il Signore gradisce e ciò che detesta
Prv_16,705,Prv,24,16,en,Application of Bible Doctrine to Experience
Prv_16,705,Prv,24,16,it,E' il Signore che guida la vita dell'uomo
Prv_17,706,Prv,24,17,en,Application of Bible Doctrine to Experience
Prv_17,706,Prv,24,17,it,Prudenza nel parlare e nell'agire
Prv_18,707,Prv,24,18,en,Application of Bible Doctrine to Experience
Prv_18,707,Prv,24,18,it,Importanza della parola
Prv_19,708,Prv,24,19,en,Application of Bible Doctrine to Experience
Prv_19,708,Prv,24,19,it,Sentenze varie
Prv_20,709,Prv,24,20,en,Application of Bible Doctrine to Experience
Prv_20,709,Prv,24,20,it,Altre sentenze e massime per la vita quotidiana
Prv_21,710,Prv,24,21,en,Application of Bible Doctrine to Experience
Prv_21,710,Prv,24,21,it,L'agire del giusto e dell'empio
Prv_22,711,Prv,24,22,en,Application of Bible Doctrine to Experience
Prv_22,711,Prv,24,22,it,Raccomandazioni varie
Prv_23,712,Prv,24,23,en,Application of Bible Doctrine to Experience
Prv_23,712,Prv,24,23,it,Vincere la golosità
Prv_24,713,Prv,24,24,en,Application of Bible Doctrine to Experience
Prv_24,713,Prv,24,24,it,Massime di vita pratica
Prv_25,714,Prv,24,25,en,Proverbs Concerning the Fool
Prv_25,714,Prv,24,25,it,"Altri proverbi di salomone raccolti dagli uomini di ezechia, re di giuda"
Prv_26,715,Prv,24,26,en,Proverbs Concerning the Fool
Prv_26,715,Prv,24,26,it,Il ritratto dello stolto...
Prv_27,716,Prv,24,27,en,Proverbs Concerning the Fool
Prv_27,716,Prv,24,27,it,"Vanità, ira e gelosia"
Prv_28,717,Prv,24,28,en,Proverbs Concerning the Fool
Prv_28,717,Prv,24,28,it,L'empio e il giusto
Prv_29,718,Prv,24,29,en,Proverbs Concerning the Fool
Prv_29,718,Prv,24,29,it,Vale la pena essere saggi
Prv_30,719,Prv,24,30,en,Words of Agur
Prv_30,719,Prv,24,30,it,Insegnamenti di altri saggi
Prv_31,720,Prv,24,31,en,A Virtuous Woman
Prv_31,720,Prv,24,31,it,Insegnamenti di Lemuèl
Qo_1,721,Qo,25,1,en,Twofold Introduction
Qo_1,721,Qo,25,1,it,Titolo del libro
Qo_2,722,Qo,25,2,en,Study of Pleasure-seeking
Qo_2,722,Qo,25,2,it,"Vanità dei piaceri, delle ricchezze e del lavoro"
Qo_3,723,Qo,25,3,en,The Problem of Retribution
Qo_3,723,Qo,25,3,it,Per tutte le cose c'è un tempo fissato da Dio
Qo_4,724,Qo,25,4,en,Vanity of Toil
Qo_4,724,Qo,25,4,it,L'oppressione
Qo_5,725,Qo,25,5,en,Gain and Loss of Goods
Qo_5,725,Qo,25,5,it,"L'autorità, la ricchezza e i loro rischi"
Qo_6,726,Qo,25,6,en,Limited Worth of Enjoyment
Qo_6,726,Qo,25,6,it,L'uomo è sempre insoddisfatto
Qo_7,727,Qo,25,7,en,Critique of Sages on Justice and Wickedness
Qo_7,727,Qo,25,7,it,La sapienza umana e il suo fallimento
Qo_8,728,Qo,25,8,en,The Problem of Retribution
Qo_8,728,Qo,25,8,it,"L'uomo non può conoscere il senso delle cose, nè la propria sorte"
Qo_9,729,Qo,25,9,en,The Time of Misfortune Is Not Known
Qo_9,729,Qo,25,9,it,Tutto è nelle mani di Dio
Qo_10,730,Qo,25,10,en,Get Back in Fellowship & Walk with the Lor
Qo_10,730,Qo,25,10,it,"Sapienza, follia e stoltezza"
Qo_11,731,Qo,25,11,en,Poem on Youth and Old Age
Qo_11,731,Qo,25,11,it,Invito ad agire
Qo_12,732,Qo,25,12,en,Epilogue
Qo_12,732,Qo,25,12,it,La vecchiaia e la morte
Cant_1,733,Cant,26,1,en,The Woman Speaks of Her Lover
Cant_1,733,Cant,26,1,it,Prologo
Cant_2,734,Cant,26,2,en,Her Lover’s Visit Remembered
Cant_2,734,Cant,26,2,it,Secondo poema
Cant_3,735,Cant,26,3,en,Loss and Discovery
Cant_3,735,Cant,26,3,it,La sposa cerca l'amato del suo cuore
Cant_4,736,Cant,26,4,en,The Beauty of the Woman
Cant_4,736,Cant,26,4,it,La bellezza della sposa
Cant_5,737,Cant,26,5,en,A Fruitless Search
Cant_5,737,Cant,26,5,it,Quarto poema
Cant_6,738,Cant,26,6,en,The Lost Lover Found
Cant_6,738,Cant,26,6,it,Io sono del mio amato e il mio amato è mio
Cant_7,739,Cant,26,7,en,The Beauty of the Beloved
Cant_7,739,Cant,26,7,it,Nella sposa tutto è bellezza e armonia
Cant_8,740,Cant,26,8,en,The Return from the Desert
Cant_8,740,Cant,26,8,it,Desiderio dell'unione
Sap_1,741,Sap,27,1,en,"Exhortation to Righteousness, the Key to Life"
Sap_1,741,Sap,27,1,it,La sapienza e il destino dell'uomo
Sap_2,742,Sap,27,2,en,The choices of the wicked
Sap_2,742,Sap,27,2,it,Le scelte degli empi
Sap_3,743,Sap,27,3,en,The Hidden Counsels of God
Sap_3,743,Sap,27,3,it,La sorte dei giusti
Sap_4,744,Sap,27,4,en,The Judgment of the Wicked
Sap_4,744,Sap,27,4,it,La virtù e il vizio
Sap_5,745,Sap,27,5,en,The righteous and the wicked before the final judgment
Sap_5,745,Sap,27,5,it,I giusti e gli empi di fronte al giudizio finale
Sap_6,746,Sap,27,6,en,Exhortation to Seek Wisdom
Sap_6,746,Sap,27,6,it,La ricerca della sapienza
Sap_7,747,Sap,27,7,en,Solomon Is Like All Others
Sap_7,747,Sap,27,7,it,Discorso di Salomone sulla sapienza
Sap_8,748,Sap,27,8,en,"Wisdom, the Source of Blessings"
Sap_8,748,Sap,27,8,it,I vantaggi della sapienza
Sap_9,749,Sap,27,9,en,Solomon’s Prayer
Sap_9,749,Sap,27,9,it,La preghiera di Salomone per ottenere la sapienza
Sap_10,750,Sap,27,10,en,Wisdom Preserves Her Followers
Sap_10,750,Sap,27,10,it,La sapienza nella storia d'israele
Sap_11,751,Sap,27,11,en,Introduction
Sap_11,751,Sap,27,11,it,La sapienza ha guidato Israele nel deserto
Sap_12,752,Sap,27,12,en,Second Example Resumed
Sap_12,752,Sap,27,12,it,La moderazione di Dio verso i Cananei
Sap_13,753,Sap,27,13,en,Digression on False Worship
Sap_13,753,Sap,27,13,it,Critica al culto della natura
Sap_14,754,Sap,27,14,en,The Origin and Evils of Idolatry
Sap_14,754,Sap,27,14,it,La salvezza di chi naviga viene solo da Dio
Sap_15,755,Sap,27,15,en,The Potter’s Clay Idols
Sap_15,755,Sap,27,15,it,La fedeltà di Israele all'unico vero Dio
Sap_16,756,Sap,27,16,en,Third Example: A Rain of Manna for Israel Instead of the Plague of Storms
Sap_16,756,Sap,27,16,it,Le creature come castigo e beneficio: le quaglie
Sap_17,757,Sap,27,17,en,"Fourth Example: Darkness Afflicts the Egyptians, While the Israelites Have Light"
Sap_17,757,Sap,27,17,it,Le tenebre come castigo degli Egiziani
Sap_18,758,Sap,27,18,en,Fifth Example: Death of the Egyptian Firstborn; the Israelites Are Spared
Sap_18,758,Sap,27,18,it,La luce illumina il cammino degli Israeliti
Sap_19,759,Sap,27,19,en,The crossing of the Red Sea and the defeat of the Egyptians
Sap_19,759,Sap,27,19,it,Il passaggio del Mar Rosso e la disfatta degli Egiziani
Sir_1,760,Sir,28,1,en,God’s Gift of Wisdom
Sir_1,760,Sir,28,1,it,La sapienza guida la vita dell'uomo
Sir_2,761,Sir,28,2,en,Trust in God
Sir_2,761,Sir,28,2,it,Pazienza e fiducia nelle prove
Sir_3,762,Sir,28,3,en,Responsibilities to Parents
Sir_3,762,Sir,28,3,it,Onorare il padre e la madre
Sir_4,763,Sir,28,4,en,Social Conduct
Sir_4,763,Sir,28,4,it,Invito ad aiutare i poveri
Sir_5,764,Sir,28,5,en,Against Presumption
Sir_5,764,Sir,28,5,it,Non sfidare la pazienza e la bontà di Dio
Sir_6,765,Sir,28,6,en,Unruly Passions
Sir_6,765,Sir,28,6,it,Il dominio delle passioni
Sir_7,766,Sir,28,7,en,Conduct Toward God and Neighbor
Sir_7,766,Sir,28,7,it,Consigli vari sulla vita morale e sociale
Sir_8,767,Sir,28,8,en,Prudence in Dealing with Others
Sir_8,767,Sir,28,8,it,Atteggiamenti sconsigliati
Sir_9,768,Sir,28,9,en,Advice Concerning Women
Sir_9,768,Sir,28,9,it,Come comportarsi con le donne
Sir_10,769,Sir,28,10,en,The Sin of Pride
Sir_10,769,Sir,28,10,it,L'arte del governo
Sir_11,770,Sir,28,11,en,Moderation and Patience
Sir_11,770,Sir,28,11,it,Non fidarsi delle apparenze
Sir_12,771,Sir,28,12,en,To who you should be good
Sir_12,771,Sir,28,12,it,A chi bisogna fare il bene
Sir_13,772,Sir,28,13,en,Caution Regarding Associates
Sir_13,772,Sir,28,13,it,Non essere ingenuo con i ricchi e i potenti
Sir_14,773,Sir,28,14,en,The Use of Wealth
Sir_14,773,Sir,28,14,it,La serenità di coscienza
Sir_15,774,Sir,28,15,en,Free Will
Sir_15,774,Sir,28,15,it,La sapienza madre e sposa
Sir_16,775,Sir,28,16,en,God’s Punishment of Sinners
Sir_16,775,Sir,28,16,it,Il valore dei figli
Sir_17,776,Sir,28,17,en,Creation of Human Beings
Sir_17,776,Sir,28,17,it,I doni di Dio all'uomo
Sir_18,777,Sir,28,18,en,The Divine Power and Mercy
Sir_18,777,Sir,28,18,it,Le grandezze di Dio
Sir_19,778,Sir,28,19,en,The Proper Use of Speech
Sir_19,778,Sir,28,19,it,Contro l'ubriachezza
Sir_20,779,Sir,28,20,en,Conduct of the Wise and the Foolish
Sir_20,779,Sir,28,20,it,La preziosità del silenzio
Sir_21,780,Sir,28,21,en,Dangers from Sin
Sir_21,780,Sir,28,21,it,Fuggire il peccato
Sir_22,781,Sir,28,22,en,On Laziness and Foolishness
Sir_22,781,Sir,28,22,it,Il pigro
Sir_23,782,Sir,28,23,en,Proper Use of the Tongue
Sir_23,782,Sir,28,23,it,Esortazione a custodire la lingua
Sir_24,783,Sir,28,24,en,Praise of Wisdom
Sir_24,783,Sir,28,24,it,L'elogio della sapienza
Sir_25,784,Sir,28,25,en,Those Who Are Worthy of Praise
Sir_25,784,Sir,28,25,it,Proverbi numerici
Sir_26,785,Sir,28,26,en,Dangers to Integrity and Friendship
Sir_26,785,Sir,28,26,it,La donna virtuosa
Sir_27,786,Sir,28,27,en,"Malice, Anger and Vengeance"
Sir_27,786,Sir,28,27,it,La parola
Sir_28,787,Sir,28,28,en,The Evil Tongue
Sir_28,787,Sir,28,28,it,Evita le liti
Sir_29,788,Sir,28,29,en,"Loans, Alms and Surety"
Sir_29,788,Sir,28,29,it,Il prestito
Sir_30,789,Sir,28,30,en,The Training of Children
Sir_30,789,Sir,28,30,it,L'educazione dei figli
Sir_31,790,Sir,28,31,en,The Proper Attitude Toward Riches
Sir_31,790,Sir,28,31,it,Ambiguità della ricchezza
Sir_32,791,Sir,28,32,en,The Providence of God
Sir_32,791,Sir,28,32,it,Come comportarsi nei banchetti
Sir_33,792,Sir,28,33,en,Property and Servants
Sir_33,792,Sir,28,33,it,Il saggio e lo stolto
Sir_34,793,Sir,28,34,en,Trust in the Lord and Not in Dreams
Sir_34,793,Sir,28,34,it,Cautela verso i sogni
Sir_35,794,Sir,28,35,en,What is pleasing to God
Sir_35,794,Sir,28,35,it,Che cosa è gradito a Dio
Sir_36,795,Sir,28,36,en,A Prayer for God’s People
Sir_36,795,Sir,28,36,it,Preghiera per la salvezza d'Israele
Sir_37,796,Sir,28,37,en,Wisdom and Temperance
Sir_37,796,Sir,28,37,it,Gli amici e i consiglieri
Sir_38,797,Sir,28,38,en,Sickness and Death
Sir_38,797,Sir,28,38,it,Il medico e la medicina
Sir_39,798,Sir,28,39,en,Praise of God the Creator
Sir_39,798,Sir,28,39,it,Elogio di chi si applica allo studio della legge del Signore
Sir_40,799,Sir,28,40,en,Joys and Miseries of Life
Sir_40,799,Sir,28,40,it,La misera condizione dell'uomo
Sir_41,800,Sir,28,41,en,True and False Shame
Sir_41,800,Sir,28,41,it,La morte
Sir_42,801,Sir,28,42,en,A Father’s Care for His Daughter
Sir_42,801,Sir,28,42,it,Azioni di cui ci si può vantare
Sir_43,802,Sir,28,43,en,The wonders of God in creation: the sun
Sir_43,802,Sir,28,43,it,Le meraviglie di Dio nel creato: il sole
Sir_44,803,Sir,28,44,en,Praise of Israel’s Great Ancestors
Sir_44,803,Sir,28,44,it,La sapienza di Dio nella storia d'israele
Sir_45,804,Sir,28,45,en,"Praise of Moses, Aaron, and Phinehas"
Sir_45,804,Sir,28,45,it,Aronne
Sir_46,805,Sir,28,46,en,"Joshua, Caleb, the Judges, and Samuel"
Sir_46,805,Sir,28,46,it,Giosuè e Caleb
Sir_47,806,Sir,28,47,en,"Nathan, David, and Solomon"
Sir_47,806,Sir,28,47,it,Natan e Davide
Sir_48,807,Sir,28,48,en,Judah
Sir_48,807,Sir,28,48,it,Elia
Sir_49,808,Sir,28,49,en,Josiah and the Prophets
Sir_49,808,Sir,28,49,it,Giosia e Geremia
Sir_50,809,Sir,28,50,en,"Simeon, Son of Jochanan"
Sir_50,809,Sir,28,50,it,Il sommo sacerdote Simone
Sir_51,810,Sir,28,51,en,A Prayer of Thanksgiving
Sir_51,810,Sir,28,51,it,Preghiera di Gesù figlio di sira
Is_1,811,Is,29,1,en,Accusation and Appeal
Is_1,811,Is,29,1,it,Prima parte del libro di isaia
Is_2,812,Is,29,2,en,"Zion, the Royal City of God"
Is_2,812,Is,29,2,it,La pace universale alla fine dei giorni
Is_3,813,Is,29,3,en,Judgment on Jerusalem and Judah
Is_3,813,Is,29,3,it,Confusione politica e sociale a Gerusalemme
Is_4,814,Is,29,4,en,Jerusalem Purified
Is_4,814,Is,29,4,it,Il germoglio del Signore
Is_5,815,Is,29,5,en,The Song of the Vineyard
Is_5,815,Is,29,5,it,"Israele, la vigna del Signore"
Is_6,816,Is,29,6,en,The Sending of Isaiah.
Is_6,816,Is,29,6,it,Investitura e missione di Isaia
Is_7,817,Is,29,7,en,Crisis in Judah.
Is_7,817,Is,29,7,it,Invito a confidare nel Signore
Is_8,818,Is,29,8,en,A Son of Isaiah.
Is_8,818,Is,29,8,it,Nasce un figlio dal nome simbolico
Is_9,819,Is,29,9,en,Judgment on the Northern Kingdom
Is_9,819,Is,29,9,it,Castigo subìto dal regno d'Israele
Is_10,820,Is,29,10,en,Perversion of Justice
Is_10,820,Is,29,10,it,Contro l'orgoglio dell'Assiria
Is_11,821,Is,29,11,en,The Ideal Davidic King
Is_11,821,Is,29,11,it,Il Messia re di pace
Is_12,822,Is,29,12,en,Song of Thanksgiving
Is_12,822,Is,29,12,it,Canto di ringraziamento e di lode
Is_13,823,Is,29,13,en,Babylon.
Is_13,823,Is,29,13,it,Oracoli contro le nazioni
Is_14,824,Is,29,14,en,Restoration of Israel.
Is_14,824,Is,29,14,it,Liberazione di Israele dalla schiavitù babilonese e canto sul re di Babilonia
Is_15,825,Is,29,15,en,Moab
Is_15,825,Is,29,15,it,Distruzione di Moab
Is_16,826,Is,29,16,en,Appeal to Judas
Is_16,826,Is,29,16,it,La richiesta dei Moabiti
Is_17,827,Is,29,17,en,Damascus
Is_17,827,Is,29,17,it,Parole di condanna per il regno di Damasco e il regno settentrionale d'Israele
Is_18,828,Is,29,18,en,Ethiopia
Is_18,828,Is,29,18,it,Oracolo contro l'Etiopia
Is_19,829,Is,29,19,en,Egypt
Is_19,829,Is,29,19,it,Condanna dell'Egitto
Is_20,830,Is,29,20,en,Isaiah’s Warning Against Trust in Egypt and Ethiopia.
Is_20,830,Is,29,20,it,Un gesto di Isaia spiega la sorte dell'Egitto
Is_21,831,Is,29,21,en,Fall of Babylon
Is_21,831,Is,29,21,it,Caduta di Babilonia
Is_22,832,Is,29,22,en,The Valley of Vision
Is_22,832,Is,29,22,it,Distruzione di Gerusalemme che non si è convertita
Is_23,833,Is,29,23,en,Tyre and Sidon
Is_23,833,Is,29,23,it,Oracolo contro la città di Tito
Is_24,834,Is,29,24,en,Judgment upon the World and the Lord’s Enthronement on Mount Zion
Is_24,834,Is,29,24,it,Giudizio contro la citta' del nulla e restaurazione d'israele
Is_25,835,Is,29,25,en,Praise for God’s Deliverance and the Celebration in Zion
Is_25,835,Is,29,25,it,Inno di lode per la liberazione dei miseri
Is_26,836,Is,29,26,en,Judah’s Praise and Prayer for Deliverance.
Is_26,836,Is,29,26,it,Canto di ringraziamento per la salvezza donata da Dio
Is_27,837,Is,29,27,en,The Judgment and Deliverance of Israel
Is_27,837,Is,29,27,it,Futuro di salvezza per Israele
Is_28,838,Is,29,28,en,The Fate of Samaria
Is_28,838,Is,29,28,it,Oracoli su israele e giuda
Is_29,839,Is,29,29,en,Judgment and Deliverance of Jerusalem
Is_29,839,Is,29,29,it,Assedio e liberazione di Gerusalemme
Is_30,840,Is,29,30,en,Oracle on the Futility of an Alliance with Egypt
Is_30,840,Is,29,30,it,Contro la politica di alleanze militari
Is_31,841,Is,29,31,en,Against the Egyptian Alliance
Is_31,841,Is,29,31,it,Dio proteggerà Sion
Is_32,842,Is,29,32,en,The Kingdom of Justice
Is_32,842,Is,29,32,it,Un re Giusto
Is_33,843,Is,29,33,en,Overthrow of Assyria
Is_33,843,Is,29,33,it,Intervento di Dio contro i nemici d'Israele
Is_34,844,Is,29,34,en,Judgment upon Edom
Is_34,844,Is,29,34,it,Liberazione di sion e distruzione di edom
Is_35,845,Is,29,35,en,Israel’s Deliverance
Is_35,845,Is,29,35,it,Gloria di Gerusalemme
Is_36,846,Is,29,36,en,Invasion of Sennacherib.
Is_36,846,Is,29,36,it,Liberazione di gerusalemme dagli eserciti nemici
Is_37,847,Is,29,37,en,Second Assyrian embassy and new answer of the prophet
Is_37,847,Is,29,37,it,Seconda ambasciata assira e nuova risposta del profeta
Is_38,848,Is,29,38,en,Sickness and Recovery of Hezekiah.
Is_38,848,Is,29,38,it,Malattia e guarigione di Ezechia
Is_39,849,Is,29,39,en,Embassy from Merodach-baladan.
Is_39,849,Is,29,39,it,Visita degli ambasciatori babilonesi
Is_40,850,Is,29,40,en,Promise of Salvation
Is_40,850,Is,29,40,it,Seconda parte del libro di isaia
Is_41,851,Is,29,41,en,The Liberator of Israel
Is_41,851,Is,29,41,it,Dio suscita il liberatore
Is_42,852,Is,29,42,en,The Servant of the Lord
Is_42,852,Is,29,42,it,Primo canto del servo
Is_43,853,Is,29,43,en,Promises of Redemption and Restoration
Is_43,853,Is,29,43,it,L'amore di Dio fa ritornare Israele
Is_44,854,Is,29,44,en,The True God and False Gods
Is_44,854,Is,29,44,it,Benedizione d'Israele
Is_45,855,Is,29,45,en,Victory of Cyrus
Is_45,855,Is,29,45,it,Vittoria di Ciro
Is_46,856,Is,29,46,en,The Gods of Babylon
Is_46,856,Is,29,46,it,Rovina degli dèi e intervento del Signore
Is_47,857,Is,29,47,en,The Fall of Babylon
Is_47,857,Is,29,47,it,Fine di Babilonia
Is_48,858,Is,29,48,en,Exhortations to the Exiles
Is_48,858,Is,29,48,it,Dio realizza ciò che annuncia
Is_49,859,Is,29,49,en,The Servant of the Lord
Is_49,859,Is,29,49,it,Salvezza di sion
Is_50,860,Is,29,50,en,Salvation Through the Lord’s Servant
Is_50,860,Is,29,50,it,Dio non ha ripudiato Israele
Is_51,861,Is,29,51,en,Exhortation to Trust in the Lord
Is_51,861,Is,29,51,it,La salvezza divina dura per sempre
Is_52,862,Is,29,52,en,Let Zion Rejoice
Is_52,862,Is,29,52,it,Il Signore regna in Sion
Is_53,863,Is,29,53,en,Fourth song of the Servant of the Lord
Is_53,863,Is,29,53,it,Quarto canto del servo del Signore
Is_54,864,Is,29,54,en,The New Zion
Is_54,864,Is,29,54,it,"Gerusalemme, sposa del Signore"
Is_55,865,Is,29,55,en,An Invitation to Grace
Is_55,865,Is,29,55,it,Invito al banchetto della vita
Is_56,866,Is,29,56,en,Salvation for the Just
Is_56,866,Is,29,56,it,Terza parte del libro di isaia
Is_57,867,Is,29,57,en,An Idolatrous People
Is_57,867,Is,29,57,it,Contro gli idolatri
Is_58,868,Is,29,58,en,Reasons for Judgment
Is_58,868,Is,29,58,it,Il digiuno e il sabato
Is_59,869,Is,29,59,en,Salvation Delayed
Is_59,869,Is,29,59,it,Peccato e penitenza
Is_60,870,Is,29,60,en,The Dawning of Divine Glory for Zion
Is_60,870,Is,29,60,it,Gloria di gerusalemme
Is_61,871,Is,29,61,en,The Anointed Bearer of Glad Tidings
Is_61,871,Is,29,61,it,Missione del profeta
Is_62,872,Is,29,62,en,A New Name for Zion
Is_62,872,Is,29,62,it,Gerusalemme amata dal Signore
Is_63,873,Is,29,63,en,The Divine Warrior
Is_63,873,Is,29,63,it,"Giudizio per i ribelli, salvezza per i servi fedeli"
Is_64,874,Is,29,64,en,A Final Plea
Is_64,874,Is,29,64,it,Maledizione sulla storia di Israele
Is_65,875,Is,29,65,en,Fate of the Just and Unjust in Israel
Is_65,875,Is,29,65,it,"Castigo degli idolatri, salvezza dei servi del Signore"
Is_66,876,Is,29,66,en,God Gathers the Nations.
Is_66,876,Is,29,66,it,Sul tempio e sul culto
Ger_1,877,Ger,30,1,en,Call of Jeremiah
Ger_1,877,Ger,30,1,it,Titolo dell'opera e vocazione di geremia
Ger_2,878,Ger,30,2,en,Infidelity of Israel.
Ger_2,878,Ger,30,2,it,Oracoli al tempo di giosia
Ger_3,879,Ger,30,3,en,Judah and Israel.
Ger_3,879,Ger,30,3,it,Conversione e ritorno
Ger_4,880,Ger,30,4,en,The Invasion from the North
Ger_4,880,Ger,30,4,it,L'invasione del nemico dal settentrione
Ger_5,881,Ger,30,5,en,Universal Corruption
Ger_5,881,Ger,30,5,it,Il peccato d'Israele rende inevitabile la punizione
Ger_6,882,Ger,30,6,en,The Enemy at the Gates
Ger_6,882,Ger,30,6,it,Assedio di Gerusalemme
Ger_7,883,Ger,30,7,en,The Temple Sermon.
Ger_7,883,Ger,30,7,it,Oracoli al tempo di ioiakim
Ger_8,884,Ger,30,8,en,Israel’s Conduct Incomprehensible
Ger_8,884,Ger,30,8,it,Rifiuto della conversione
Ger_9,885,Ger,30,9,en,False Circumcision.
Ger_9,885,Ger,30,9,it,Israele vive nell'inganno
Ger_10,886,Ger,30,10,en,The Folly of Idolatry.
Ger_10,886,Ger,30,10,it,Gli idoli e il Signore
Ger_11,887,Ger,30,11,en,Plea for Fidelity to the Covenant.
Ger_11,887,Ger,30,11,it,L'alleanza
Ger_12,888,Ger,30,12,en,Judah’s Neighbors.
Ger_12,888,Ger,30,12,it,Devastazione d'Israele
Ger_13,889,Ger,30,13,en,Judah’s Corruption.
Ger_13,889,Ger,30,13,it,Gesto simbolico: la cintura
Ger_14,890,Ger,30,14,en,The Great Drought.
Ger_14,890,Ger,30,14,it,La grande siccità
Ger_15,891,Ger,30,15,en,Scene of Tragedy
Ger_15,891,Ger,30,15,it,Lamento di Geremia
Ger_16,892,Ger,30,16,en,Jeremiah’s Life a Warning.
Ger_16,892,Ger,30,16,it,Celibato di Geremia
Ger_17,893,Ger,30,17,en,Observance of the Sabbath.
Ger_17,893,Ger,30,17,it,Peccato di Giuda e riflessione sapienziale
Ger_18,894,Ger,30,18,en,The Potter’s Vessel.
Ger_18,894,Ger,30,18,it,Geremia presso il vasaio
Ger_19,895,Ger,30,19,en,Symbol of the Potter’s Flask.
Ger_19,895,Ger,30,19,it,Gesto simbolico: la brocca spezzata
Ger_20,896,Ger,30,20,en,Jeremiah’s Interior Crisis
Ger_20,896,Ger,30,20,it,Geremia sedotto dal Signore
Ger_21,897,Ger,30,21,en,Fate of Zedekiah and Jerusalem.
Ger_21,897,Ger,30,21,it,Oracoli al tempo di sedecia
Ger_22,898,Ger,30,22,en,Jehoahaz
