id,cod_versione,testo_breve
Sal_82,tilc,"Salmo di Asaf. Nell'assemblea Dio prende la parola, giudica i capi delle nazioni: 'Fino a quando governerete ingiustamente, sostenendo i privilegi dei malvagi?"
Sal_83,tilc,"Canto. Salmo di Asaf. Dio, esci dal tuo silenzio, non rimanere muto e inattivo!"
Sal_84,tilc,"Per il direttore del coro. Sulla melodia 'I torchi'. Salmo dei figli di Core. Quanto mi è cara la tua casa, Dio dell'universo!"
Sal_85,tilc,"Per il direttore del coro. Salmo dei figli di Core. Hai sempre amato la tua terra, Signore, hai fatto ritornare i deportati d'Israele."
Sal_86,tilc,"Preghiera di Davide. Tendi l'orecchio, Signore, ascoltami: sono povero e infelice. Proteggi la mia vita: io ti sono fedele. O Dio, salva il tuo servo: confido in te!"
Sal_87,tilc,Salmo dei figli di Core. Canto. Il Signore ha fondato Gerusalemme sulla santa montagna. Egli ama la città di Sion più di tutte le dimore d'Israele.
Sal_88,tilc,"Canto. Salmo dei figli di Core. Per il direttore del coro. Su tonalità malinconica. Da cantare. Poema cantato di Eman l'Ezraìta. Signore, mio Dio, mio Salvatore, io grido a te giorno e notte."
Sal_89,tilc,"Poema cantato di Etàn l'Ezraìta. Signore, voglio cantare per sempre il tuo amore, annunzierò la tua fedeltà per tutte le generazioni."
Sal_9,tilc,"Per il direttore del coro. In sordina. Salmo di Davide. Ti ringrazio, Signore, con tutto il cuore, racconterò i tuoi grandi prodigi."
Sal_90,tilc,"Preghiera di Mosè, uomo di Dio. Signore, a memoria d'uomo tu sei stato il nostro rifugio. Esistevi prima che sorgessero i monti, prima che nascesse la terra: o Dio, tu rimani per sempre!"
Sal_91,tilc,"È vero: il Signore ti libererà dalle trappole dei tuoi avversari, da ogni insidia di morte. Ti darà riparo sotto le sue ali, in lui troverai rifugio, la sua fedeltà ti sarà scudo e corazza."
Sal_92,tilc,"Salmo. Canto per il sabato. È bello lodarti, Signore, e cantare il tuo onore, Dio Altissimo,"
Sal_93,tilc,"Il Signore regna: si è avvolto di splendore e circondato di forza. Stabile è il mondo: non sarà scosso. Tu sei eterno, o Signore, saldo è il tuo trono, da sempre."
Sal_94,tilc,"Dio vendicatore, manifestati! Sorgi, giudice del mondo: colpisci gli arroganti come si meritano!"
Sal_95,tilc,"Venite, lodiamo il Signore, gridiamo di gioia al Dio che ci protegge! Andiamogli incontro con gratitudine, cantiamo a lui canti di festa."
Sal_96,tilc,"Cantate al Signore un canto nuovo, cantate al Signore, abitanti del mondo, cantate e benedite il Signore! Ogni giorno annunziate: è lui che ci salva!"
Sal_97,tilc,"Il Signore è re. Si rallegri la terra, gioiscano i popoli lontani. Un'oscura nube lo circonda. Giustizia e diritto sostengono il suo trono."
Sal_98,tilc,"Salmo. Cantate al Signore un canto nuovo, perché ha fatto cose stupende: ha vinto con la forza del suo braccio, il suo potere è senza pari. Davanti agli occhi dei popoli il Signore ha manifestato la sua vittoria, si è rivelato nostro Salvatore."
Sal_99,tilc,"Il Signore è re: i popoli tremano. Siede in trono sui cherubini: è sconvolta la terra. Il Signore è grande in Sion, domina su tutti i popoli."
Sap_1,tilc,"Amate la giustizia, voi che governate il mondo, dedicatevi al Signore con grande amore e cercatelo con cuore sincero. Perché se non lo irritate egli si lascia trovare; se avete fiducia in lui, egli viene incontro a voi. Dio conosce i progetti dell'uomo"
Sap_10,tilc,"La sapienza protesse il primo uomo, il padre di tutti, quando fu creato ed era ancora solo. Poi lo liberò dalla sua colpa e gli diede la forza di dominare sull'universo. Caino e il diluvio"
Sap_11,tilc,"La sapienza favori le imprese degli Ebrei per mezzo di un profeta santo, un vero uomo di Dio. Li fece passare attraverso zone deserte e inospitali ed essi piantarono le tende in luoghi impossibili;"
Sap_12,tilc,"e il tuo soffio le avvolge e le penetra, o Signore che ami la vita. A poco a poco tu correggi chi sbaglia, tu lo avverti e gli fai comprendere le sue colpe e lo porti a rinunziare alla cattiveria e a fidarsi completamente dite, o Signore. ....e anche i Cananei"
Sap_13,tilc,"Tutti quelli che non conoscono Dio, nella loro debolezza si illudono. Vedono le cose buone ma non sanno risalire alla loro fonte; prendono in considerazione le opere, ma non sanno riconoscere l'artista che le ha fatte. Essi ritengono divinità messe a capo del mondo il soffio vitale, l'aria leggera, le costellazioni e l'acqua impetuosa, il sole e la luna."
Sap_14,tilc,"Un altro, in procinto di imbarcarsi, sta per attraversare il mare minaccioso. Ma prima si mette a invocare una statua di legno più malconcia della barca su cui vuole salire. Questa almeno l'hanno progettata perché volevano guadagnare qualcosa: gli artigiani l'hanno costruita con l'abilità del mestiere."
Sap_15,tilc,"Ma tu nostro Dio, sei un Dio fedele: sei buono e paziente e governi l'universo con grande amore. Anche se siamo colpevoli, ci mettiamo nelle tue mani, perché ti riconosciamo come nostro Signore e non peccheremo più perché sappiamo di appartenerti."
Sap_16,tilc,"Tu o Dio, hai castigato giustamente gli Egiziani e li hai tormentati con molti animali, simili a quelli che adoravano. Invece il tuo popolo non l'hai castigato, ma, nella tua bontà, gli hai preparato le quaglie che era un cibo straordinario e lo desideravano tanto, perché avevano fame."
Sap_17,tilc,"Grandi sono le tue decisioni e difficili da spiegare: perciò certi uomini ottusi non le hanno mai capite. Era gente senza legge e senza fede e pretendeva di dominare il popolo che appartiene. Perciò sono diventati prigionieri delle tenebre una lunga notte li ha incatenati, li ha ricoperti e tenuti sotto chiave, lontani dalla tua mano che protegge."
Sap_18,tilc,I tuoi fedeli invece si godevano una grande luce. Gli Egiziani li sentivano ma non potevano vederli e li dicevano felici perché non avevano sofferto il castigo di Dio. Anzi li ringraziavano perché non si vendicavano dei torti subiti e chiedevano perdono di averli maltrattati.
Sap_19,tilc,"Invece contro gli Egiziani Dio intervenne senza pietà; nella sua collera non usò mezze misure perché li conosceva bene e sapeva quello che avrebbero fatto. Infatti, dopo aver dato agli Ebrei il permesso di andarsene e dopo averli fatti partire in fretta, cambiarono parere e li inseguirono."
Sap_2,tilc,"I malvagi vaneggiano dicendo: 'La nostra vita è breve e piena di tristezza, giunti alla fine nessuno può salvarci e non conosciamo nessuno che ci liberi dalla morte. Siamo stati messi al mondo per caso e al momento di lasciarlo sarà come se non fossimo esistiti. Il respiro che ci fa vivere è leggero come il fumo, il pensiero è una scintilla sprigionata dal palpito del cuore."
Sap_3,tilc,"Le anime dei giusti sono al sicuro nelle mani di Dio, nessun tormento li colpirà. Agli occhi degli stolti la loro morte parve uno sfacelo, la loro scomparsa la fine di tutto,"
Sap_4,tilc,"Essere onesti conta più che avere figli. Soltanto chi è onesto è approvato da Dio e dagli uomini e lascia un ricordo che non tramonta mai. Finché è vivo, lo imitano e quando è morto lo rimpiangono: nell'eternità è come un vincitore che viene incoronato al termine di un confronto leale. I figli dei cattivi"
Sap_5,tilc,"Allora l'uomo onesto, in tutta sicurezza, si alzerà contro quelli che l'hanno schiacciato e hanno disprezzato il suo impegno. A vederlo, saranno tutti sconvolti e in preda alla paura, sorpresi perché Dio l'ha salvato quando meno se l'aspettavano."
Sap_6,tilc,"Ascoltate dunque, o re, e imparate, lasciatevi istruire, voi che comandate su tutto il mondo. Ascoltate bene, voi che siete a capo di molti popoli e siete fieri di governare su tante nazioni."
Sap_7,tilc,"Anch'io sono un uomo, mortale come tutti gli altri, discendente del primo uomo che fu impastato di terra. Nel ventre di una donna è stato modellato il mio corpo fragile e mortale. A partire dal seme di un uomo e dal piacere che accompagna l'amore, per nove mesi il sangue materno mi ha dato consistenza."
Sap_8,tilc,Domina su tutta la faccia della terra e governa l'universo in modo impagabile. Salomone si innamora della sapienza Fin da giovane l'ho amata e cercata perché la volevo come compagna della mia vita. Mi sono lasciato sedurre dalla sua bellezza.
Sap_9,tilc,"'Dio dei nostri padri, Signore che ami e perdoni, tu con la tua parola hai fatto l'universo, con tutta la tua saggezza hai formato l'uomo perché sia signore di tutto quel che hai creato,"
Sir_1,tilc,"Ogni dono della sapienza viene dal Signore, e soltanto lui la possiede in tutta la sua pienezza. I granelli di sabbia sulle rive dei mari, le gocce della pioggia, i giorni di tutta la storia chi mai potrà contarli?"
Sir_10,tilc,"Un politico saggio educa il suo popolo e governa in modo intelligente e costruttivo. Come è il capo di stato, tali sono i suoi ministri, e come è chi comanda una città, tali saranno tutti i cittadini."
Sir_11,tilc,"Se un uomo è povero, ma è sapiente, può tener alta la testa e prender posto in mezzo ai grandi. Non lodare qualcuno solo perché sa presentarsi bene e non disprezzare chi ha l'aria di un povero diavolo."
Sir_12,tilc,"Se vuoi fare il bene, bada a chi lo fai, e troverai gratitudine per quel che hai fatto. Fai del bene a chi ama Dio; se non da lui, sarai ricompensato certamente dall'Altissimo."
Sir_13,tilc,"Se tocchi la pece, ti sporchi le mani e se stai con i superbi diventi come loro. Non sollevare pesi superiori alle tue forze, e non metterti con gente più forte e più ricca di te. Sarebbe come accostare un vaso di terracotta a un vaso di ferro: basta un piccolo urto ed è il primo che si spacca."
Sir_14,tilc,Felice chi sa controllare le sue parole e non sarà tormentato dal rimorso dei peccati. Felice chi ha la coscienza tranquilla e non ha perduto la speranza. Invidiosi e avari
Sir_15,tilc,"Se uno teme il Signore si comporta come si deve, chi ama la legge raggiungerà la sapienza: essa gli verrà incontro come una madre, lo accoglierà come fa una giovane sposa,"
Sir_16,tilc,"Non desiderare una famiglia numerosa se poi i tuoi figli sono buoni a nulla; non puoi essere contento se quelli che hai sono senza fede. Quando crescono di numero, non puoi essere contento se loro non rispettano il Signore."
Sir_17,tilc,Dalla terra il Signore creò l'uomo che ad essa dovrà ritornare: per ogni uomo ha stabilito il tempo e la durata della vita e ha messo loro in mano il mondo intero.
Sir_18,tilc,Colui che vive in eterno ha creato l'universo intero. Solo il Signore potrà essere riconosciuto giusto.
Sir_19,tilc,"L'operaio ubriacone non diventerà mai ricco e chi spreca il poco che ha finirà male senza accorgersi. Il vino e le donne sono la rovina anche degli uomini saggi, e chi va con una prostituta corre un rischio anche maggiore:"
Sir_2,tilc,"Figlio mio, se vuoi servire il Signore, preparati alla prova. Mettiti sulla strada giusta e mostrati deciso, non spaventarti nei momenti difficili."
Sir_20,tilc,"Un rimprovero può essere inopportuno e il silenzio mostrare il buon senso di una persona, ma è meglio rimproverare piuttosto che covare l'ira dentro di sé."
Sir_21,tilc,"Figlio mio, hai peccato? Non farlo più e chiedi perdono per i peccati commessi. Fuggi il peccato, come davanti a un serpente, perché se ti avvicini ti morderà: i suoi denti sono come quelli di un leone e tolgono la vita all'uomo."
Sir_22,tilc,"Il fannullone è come un letamaio, dove tutti per lo schifo ci sputano sopra. Il fannullone somiglia a una palla di sterco: se a uno capita di toccarla, corre a lavarsi. Cura l'educazione dei figli"
Sir_23,tilc,"O Signore, padre che guidi la mia vita, non abbandonarmi ai capricci della mia lingua, non farmi rovinare a causa loro. Chi userà la frusta per guidare i miei pensieri? Chi imporrà alla mia volontà una saggia disciplina senza guardare ai miei errori e peccati?"
Sir_24,tilc,La sapienza fa l'elogio di se stessa e proclama la sua gloria in mezzo al suo popolo. Prende la parola nell'assemblea del popolo di Dio e loda se stessa alla presenza dell'Onnipotente:
Sir_25,tilc,"(La sapienza dice): Di tre cose mi sono adornata e mi faccio bella agli occhi del Signore e degli uomini: la comprensione tra fratelli, l'amicizia tra vicini di casa, moglie e marito che vanno d'accordo. Invece non posso sopportare tre tipi di persone, perché il loro comportamento mi irrita al massimo: il povero quand'è arrogante, il ricco quand'è falso e un vecchio che, nella sua stupidità, fa adulterio. Acquista la sapienza da giovane"
Sir_26,tilc,Fortunato quel marito che ha una donna gentile: avrà lunga vita. Una donna di carattere è la gioia di suo marito: egli potrà vivere i suoi giorni pienamente felice.
Sir_27,tilc,molti imbrogliano per amore dei soldi e chi vuole arricchire non va tanto per il sottile. Un chiodo si conficca nella fessura tra due pietre e la disonestà si insinua tra compra e vendita.
Sir_28,tilc,"Ricorda che il Signore scrive sul suo libro i tuoi peccati e se ti vendichi di qualcuno, il Signore si vendicherà di te. Se il tuo vicino ti ha offeso, perdonalo e quando sarai tu a pregare, Dio perdonerà i tuoi peccati."
Sir_29,tilc,"Chi fa un prestito fa un'opera buona e chi dà una mano agli altri rispetta i comandamenti. Se il tuo vicino ha bisogno, fagli un prestito, ma se tu hai ricevuto dei soldi, restituiscili quando è ora."
Sir_3,tilc,"Figli miei, ascoltatemi; se non volete rovinarvi, fate come vi insegno. Il Signore infatti rende onore al padre nei figli e sui figli conferma l'autorità della madre."
Sir_30,tilc,"Chi vuol bene a suo figlio spesso dovrà essere severo con lui, ma alla fine potrà essere contento. Chi sa educare un figlio avrà molte soddisfazioni, in mezzo ai conoscenti potrà essere fiero di lui."
Sir_31,tilc,"Se vuoi far soldi, non riesci più a dormire e finisci con il perdere le forze le preoccupazioni dei soldi non ti lasciano in pace e sono una grave malattia che tiene lontano il sonno."
Sir_32,tilc,Se sei capotavola non darti delle arie e comportati come tutti gli altri: prima preoccupati di loro e poi siedi pure. Quando hai compiuto il tuo dovere puoi accomodarti per far festa con loro e ricevere una corona come premio per quel che hai fatto.
Sir_33,tilc,"se uno ha fiducia nel Signore, non andrà incontro al male: in ogni prova il Signore verrà a liberarlo. Un uomo saggio non disprezza la legge di Dio, ma chi non l'accetta lealmente è come una barca nella tempesta;"
Sir_34,tilc,"Illusioni e fantasie danno sicurezza solo agli stupidi, e i sogni mettono le ali agli sciocchi. Chi crede nei sogni è come chi vuole abbracciare un'ombra o chi pretende di rincorrere il vento."
Sir_35,tilc,Chi è coerente con la legge è come chi presenta a Dio molte offerte. Chi rispetta i comandamenti è come chi offre un sacrificio di comunione.
Sir_36,tilc,"Abbi pietà di noi, Signore, Dio di tutte le cose, intervieni e fatti rispettare da tutti i popoli;"
Sir_37,tilc,"Chiunque può pretendere di essere tuo amico, però certi sono amici solo a parole. Un compagno o un amico che diventano nemici sono un gran dispiacere, sono come la morte."
Sir_38,tilc,Onora il medico che ti ha preso in cura: la sua presenza è un dono che il Signore ti fa. È Dio che dà al medico la capacità di guarire e perfino il re gli dà i suoi doni.
Sir_39,tilc,"e chi studia la sapienza degli scrittori antichi e dedica il tempo libero allo studio delle profezie; egli raccoglie i racconti di uomini famosi e penetra nelle sottigliezze delle parabole,"
Sir_4,tilc,"Figlio mio, non rubare al povero quel poco che ha e non rimandare deluso chi ti guarda con occhi supplicanti. Non far soffrire chi non ha da mangiare, non mettere a dura prova chi è senza mezzi."
Sir_40,tilc,"Ogni uomo è destinato a soffrire e i discendenti di Adamo hanno sulle spalle un giogo pesante da quando escono dal grembo materno fino a quando ritornano alla terra che è madre di tutti. La loro preoccupazione e l'angoscia interiore sta nel pensare al futuro, al giorno della morte."
Sir_41,tilc,"O morte! Chi vive tranquillo in mezzo ai suoi beni, chi non ha preoccupazioni perché tutto gli riesce e chi è ancora in forze per darsi alla bella vita, se pensa alla morte, prova tristezza. O morte, sei benvenuta per chi è senza risorse e si sente abbandonato dalle forze, per chi è molto avanti negli anni e logorato da mille pensieri, e si ribella perché non ne può più."
Sir_42,tilc,"Vergognati di dire in giro quel che hai sentito e di spifferare un segreto. Se avrai vergogna di tutte queste cose, sarai rispettato dagli altri. Invece non vergognarti di altre cose e non renderti schiavo della mentalità comune fino a peccare. Non vergognarti della legge dell'Altissimo e della sua alleanza con noi. Non vergognarti di assolvere uno straniero, se è innocente,"
Sir_43,tilc,"Il firmamento tutto limpido è un vero splendore e guardare il cielo è uno spettacolo affascinante. Il sole, quando spunta all'orizzonte, proclama a tutti che l'opera dell'Altissimo è stupenda."
Sir_44,tilc,"Ora facciamo l'elogio di uomini gloriosi, gli antenati del nostro popolo. Il Signore ha dato loro un nome, ha mostrato in essi la sua gloria fin dall'antichità."
Sir_45,tilc,"È Mosè: un uomo amato da Dio e dagli uomini. Il suo ricordo ci assicura la protezione di Dio. Dio lo ha reso glorioso come i suoi angeli, l'ha reso tanto grande da incutere terrore ai nemici."
Sir_46,tilc,"Giosuè, figlio di Nun, fu un combattente valoroso e il primo profeta dopo Mosè. Come dice il suo nome egli fu un vero salvatore per il popolo scelto da Dio. Punì e castigò i nemici insorti contro di lui e poté dare agli Israeliti il territorio che spettava loro. Che successo quando intervenne e impugnò la spada contro le città!"
Sir_47,tilc,"Dopo Samuele venne Natan che fu profeta all'epoca di Davide. Come nei sacrifici le parti grasse sono riservate al Signore, così Dio si è riservato Davide tra tutti gli Israeliti."
Sir_48,tilc,Poi venne il profeta Elia: era come il fuoco e la sua parola bruciava come una fiamma. Fece venire sugli Israeliti il castigo della fame e nel suo zelo li ridusse a pochi.
Sir_49,tilc,"Il ricordo di Giosia è meraviglioso, è come una miscela di incenso preparata da un profumiere; parlare di questo re è piacevole: è come il miele, è come la musica in un banchetto con vini pregiati. Egli si impegnò a riformare il popolo e a sopprimere il culto degli déi, che è una vergogna."
Sir_5,tilc,"Non avere fiducia nelle tue ricchezze fino a dire: 'Io basto a me stesso '. Non lasciarti trasportare dai tuoi istinti, seguendo tutti i desideri del tuo cuore."
Sir_50,tilc,"Il sommo sacerdote Simone, figlio di Onia, durante la sua vita riparò la casa del Signore e la fortificò. Pose le fondamenta del doppio rialzo, un alto muro di sostegno per il recinto del tempio."
Sir_51,tilc,"Voglio ringraziarti, o Signore e re, voglio lodarti, o Dio, mio salvatore. Io ti ringrazio perché sei stato il mio protettore e il mio aiuto e mi hai liberato dalla morte, dalla calunnia che è una trappola crudele. Mi hai protetto da chi costruisce menzogne a catena, sei stato il mio aiuto di fronte ai miei avversari."
Sir_6,tilc,"e da amico non diventare nemico. Una cattiva fama attira insulti e disprezzo: tale è la sorte del peccatore e del bugiardo. I danni dell'orgoglio Se progetti qualcosa, non crederti chissà chi: sprecheresti le tue forze come fa un torello,"
Sir_7,tilc,"Non fare il male, e il male non ti verrà addosso. Guardati dal compiere ingiustizie, e l'ingiustizia non ti sfiorerà nemmeno."
Sir_8,tilc,"Non attaccar briga con un uomo potente, per non cadere in suo potere. Non citare in giudizio chi è ricco, perché potrebbe offrire al giudice più denaro di te, e tu sai che i soldi hanno già rovinato molta gente, hanno corrotto anche capi di stato."
Sir_9,tilc,"Non essere geloso della donna che ami, le insegneresti delle malizie a tuo danno. Non lasciarti andare con una donna, perché potrebbe avere il sopravvento su di te."
Sof_1,tilc,"Questo è il messaggio che il Signore rivolse a Sofonia quando Giosia, figlio di Ammon, era re di Giuda. Sofonia era figlio di Cushi e nipote di Godolia, figlio di Amaria. Amaria era figlio di Ezechia. Il giorno del Signore Il Signore punirà la terra Il Signore annunzia: 'Sto per distruggere sulla faccia della terra ogni essere vivente."
Sof_2,tilc,"Radunatevi, gente spudorata, riflettete, prima di essere cacciati come paglia che si disperde in un giorno, prima che la collera ardente del Signore piombi su di voi, prima che arrivi quel giorno quando il Signore sfogherà il suo furore."
Sof_3,tilc,"Guai a Gerusalemme ribelle, corrotta e tiranna! Non ha ascoltato le parole del Signore, ha ignorato i suoi avvertimenti. Non ha più fiducia nel Signore, non si rivolge più al suo Dio."
Tit_1,tilc,"Io, Paolo, servo di Dio e apostolo di Gesù Cristo, sono incaricato di portare la fede a quelli che Dio ha scelti, perché conoscano la verità che è fondamento della genuina religione, Per questo io scrivo a te, Tito, che mi sei vero figlio per la fede comune. Dio nostro Padre e Gesù Cristo nostro Salvatore diano a te grazia e pace. I responsabili nella comunità"
Tit_2,tilc,"Tu, invece, insegna quel che è conforme alla giusta dottrina. Gli uomini anziani siano sobri, seri, saggi, maturi nella fede, nell'amore, nella pazienza."
Tit_3,tilc,"Ricorda a tutti che devono essere sottomessi alle autorità e ai governanti, che devono ubbidire ed essere pronti per ogni buona azione. Non parlino male di nessuno, non siano litigiosi; anzi, siano umili e gentili con tutti."
Tob_1,tilc,"Questo libro racconta la storia di Tobi. Suo padre era Tobiel, figlio di Ananiel, figlio di Aduel, figlio di Gabael, figlio di Rafael, figlio di Raguel. Erano discendenti di Asiel e appartenevano alla tribù di Neftali. Al tempo di Salmanassar, re di Assiria, Tobi fu deportato da Tisbe, una città nell'alta Galilea che si trova a sud di Kades di Neftali, a ovest sopra Azor e a nord di Fogor. Tobi racconta la sua vita"
Tob_10,tilc,"Nel frattempo, col passare dei giorni, Tobi faceva il conto delle giornate di viaggio di Tobia: tante per l'andata e tante per il ritorno. Trascorsero tutti quei giorni, ma suo figlio non comparve. Allora Tobi si mise a pensare: 'Magari si è fermato là? O per caso è morto Gabael o non c'era nessuno a dargli i soldi...'."
Tob_11,tilc,"Quando arrivarono a Caserin, presso Ninive, Raffaele disse a Tobia: 'Sai in che situazione abbiamo lasciato tuo padre."
Tob_12,tilc,"Quando finì la festa di nozze, Tobi chiamò suo figlio Tobia e gli disse: - Figlio mio, cerca di ricompensare il tuo compagno di viaggio. E dagli qualcosa in più della semplice paga! Tobia gli rispose: - Papà, cosa gli darò dopo tutto quello che ha fatto? Penso che anche a dargli la metà di quello che abbiamo portato qui, io non avrei nulla da perderci!"
Tob_13,tilc,"Tobi disse: 'Sia lodato sempre il Dio vivente! Sia benedetto il suo regno! Dio castiga, ma poi ha compassione; fa scendere nel mondo dei morti, ma fa anche risalire dalla tomba: nessuno sfugge alla sua mano!"
Tob_14,tilc,"Così Tobi terminò il suo canto di lode. La morte di Tobi Tobi morì in pace all'età di centododici anni. Fu sepolto a Ninive, con grandi onori. Quando era diventato cieco, egli aveva sessantadue anni. Dopo aver ricuperato la vista, visse nell'abbondanza. Continuò a fare elemosine, a lodare il Signore e proclamare la sua grandezza."
Tob_2,tilc,"Durante il regno di Assarhaddon potei tornare a casa, e mi fu concesso di rivedere la moglie Anna e il figlio Tobia. Il giorno della festa di Pentecoste, cioè la festa santa delle Settimane, mi prepararono un bel pranzo. Quando fu pronto, mi misi a tavola. Mi erano stati portati molti piatti e allora dissi a mio figlio Tobia: - Figlio, esci per la città di Ninive e vedi se trovi tra i nostri fratelli esiliati qualcuno povero. Se è fedele al Signore con tutto il cuore, prendilo con te e portalo a pranzo qui da noi. Intanto io aspetterò fino al tuo ritorno."
Tob_3,tilc,"Quelle parole mi fecero male e mi misi a piangere sconsolato. E tra le lacrime cominciai a pregare: 'Tu sei giusto, Signore, ed è giusto tutto quel che fai. Sei buono e fedele nei tuoi progetti e sei giudice del mondo."
Tob_4,tilc,"Quello stesso giorno Tobi si ricordò del denaro che aveva lasciato presso Gabael nella città di Rage in Media, e pensò: 'Io ho chiesto di morire. Non dovrei, prima di morire, chiamare mio figlio Tobia e parlargli di quel denaro?'."
Tob_5,tilc,"Alla fine, Tobia rispose a suo padre: - Papà, io farò tutto quello che mi hai detto. Ma come potrò ritirare quel denaro da Gabael, dato che non lo conosco, e nemmeno lui conosce me? Vorrà un segno di riconoscimento per fidarsi e darmi i soldi! E poi non so nemmeno che strada prendere per andare in Media!"
Tob_6,tilc,"Tobia si mise in cammino con l'angelo. Il cane di casa si accodò a loro e li seguì. I due camminarono fino a sera e si accamparono in riva al fiume Tigri. Il ragazzo scese nel fiume per lavarsi i piedi. Ma all'improvviso, saltò fuori dall'acqua un grosso pesce che tentò di divorargli un piede. Il ragazzo si mise a gridare,"
Tob_7,tilc,"Quando giunsero nella città di Ecbatana, Tobia disse al suo compagno: 'Azaria, amico mio! Portami subito da quel nostro parente, Raguel!'. Egli lo condusse alla casa di Raguel. Lo trovarono seduto accanto al cancello del cortile e lo salutarono per primi. Egli rispose: 'Salute, amici! Siate i benvenuti!'. E li fece entrare in casa. Disse intanto Raguel a sua moglie: - Guarda questo ragazzo: come assomiglia al mio parente Tobi!"
Tob_8,tilc,"Quando finirono di cenare era ormai ora di andare a dormire. Accompagnarono anche lo sposo nella stanza preparata. Tobia si ricordò di quel che gli aveva suggerito Raffaele. Tirò fuori dal suo sacco il fegato e il cuore del pesce e li mise sopra il braciere, sui carboni accesi."
Tob_9,tilc,"Allora Tobia chiamò Raffaele e gli disse: 'Azaria, amico mio! Prendi con te quattro servi e due cammelli. Va' tu a Rage, da Gabael! Gli consegnerai il documento e ritirerai il denaro. E al ritorno prendi con te Gabael e portalo qui alla festa di nozze."
Zc_1,tilc,"Nel secondo anno del regno di Dario, durante l'ottavo mese, il Signore parlò al profeta Zaccaria, figlio di Barachia e nipote di Iddo. Non siate come i vostri antenati. A quei tempi i profeti riferirono loro le mie parole. Essi dicevano: 'Il Signore dell'universo vi ordina di rinunziare al vostro comportamento perverso e alle vostre azioni malvagie'. Ma essi non hanno voluto ascoltarmi né ubbidirmi."
Zc_10,tilc,"Chiedete al Signore di mandarvi la pioggia di primavera: egli che forma le tempeste vi darà una pioggia abbondante e farà diventare verdi tutti i vostri campi. Gli idoli che consultate vi dicono menzogne, gli indovini hanno false rivelazioni, i sogni che raccontano sono illusioni, le parole di consolazione che vi dicono non hanno alcun valore. Per questo il popolo vaga come un gregge disperso, è sbandato come pecore senza pastore. Il Signore riunisce il suo popolo"
Zc_11,tilc,"Apri le porte, Libano, così il fuoco divorerà i tuoi cedri. Gemete, cipressi, i cedri sono abbattuti, quegli alberi maestosi sono distrutti. Gemete, querce della regione di Basan, la vostra foresta impenetrabile è stata rasa al suolo."
Zc_12,tilc,"Questo messaggio del Signore riguarda Israele. Il Signore, che ha disteso il cielo, ha posto le fondamenta della terra e ha dato la vita all'uomo, dichiara: 'Per volere mio, Gerusalemme diventerà una coppa piena di vino: le nazioni vicine la berranno e vacilleranno. Quando Gerusalemme sarà assediata, lo saranno anche le altre città di Giuda."
Zc_13,tilc,"'In quel tempo sgorgherà una sorgente per eliminare i peccati e ogni idolatria dei discendenti di Davide e degli abitanti di Gerusalemme'. Il Signore eliminerà gli idoli e i falsi profeti Il Signore dell'universo dichiara: 'In quel tempo, io eliminerò i nomi stessi degli idoli di questo territorio e nessuno si ricorderà più di loro. Farò sparire dalla regione quelli che si dicono profeti e il disgustoso desiderio di adorare gli idoli."
Zc_14,tilc,"Il giorno del Signore si avvicina. Abitanti di Gerusalemme, i vostri beni saranno spartiti come bottino sotto i vostri occhi. Il Signore radunerà le nazioni per combattere contro Gerusalemme: la città sarà presa, le case saccheggiate, le donne violentate. La metà degli abitanti partirà per l'esilio e gli altri saranno lasciati in città."
Zc_2,tilc,"In un'altra visione, vidi quattro corna. Domandai all'angelo incaricato di parlarmi: - Che cosa significano quelle corna? Mi rispose: Rappresentano le nazioni potenti che hanno disperso gli abitanti del regno di Giuda, del regno di Israele e della città di Gerusalemme."
Zc_3,tilc,"Il Signore mi fece vedere il sommo sacerdote Giosuè, in piedi davanti all'angelo del Signore. Satana stava alla destra di Giosuè per accusano. L'angelo disse a Satana: 'Il Signore ti riduca al silenzio, Satana, ti riduca al silenzio lui che ha scelto Gerusalemme. Giosuè è come un tizzone strappato dal fuoco'."
Zc_4,tilc,"L'angelo incaricato di parlarmi venne a scuotermi come si fa con uno che dorme. Mi domandò: - Che cosa vedi? Io risposi: - Vedo un candelabro d'oro, con in cima un recipiente per l'olio. Il candelabro ha sette lucerne e sette beccucci per dare olio a ogni lucerna."
Zc_5,tilc,In un'altra visione vidi un libro a forma di rotolo volare nell'aria. - Che cosa vedi? - mi domandò l'angelo. Risposi: - Vedo un rotolo in aria: è lungo dieci metri e largo cinque.
Zc_6,tilc,"In un'altra visione vidi quattro carri uscire tra due montagne di bronzo. Al primo carro, erano attaccati cavalli rossi; al secondo, cavalli neri;"
Zc_7,tilc,"Nel quarto anno del regno di Dario, il quarto giorno del nono mese, il mese di Casleu, il Signore mi diede un messaggio. Allora il Signore dell'universo mi ordinò"
Zc_8,tilc,"Il Signore dell'universo mi diede questo messaggio: 'Io amo tanto Gerusalemme, ho una passione ardente per lei."
Zc_9,tilc,"Questo messaggio del Signore riguarda la regione di Cadrach, e la città di Damasco. Infatti non solo le tribù d'Israele ma anche tutti gli uomini cercheranno il Signore. Queste parole riguardano anche Camat, vicino a Damasco, e le città di Tiro e di Sidone, così abili nel commercio."
